ContactID,ApplicationStatusDate,AcademicCurriculum,ApplicationsStatus,AcademicTerm,AcademicYear,FamilyEducationLevel,ApplicationSubmittedDate,CreatedTime,AcademicProgram,AcademicDegree,ClassLevel,CollegeAttend,CommonApp,FAFSAreceivedDate,Population,TransferCredits
945000001087437,2015-06-01,"EDEarly Childhood Ed",Confirmed,Summer,2015,,"2015-05-28 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","BA Teacher Certification",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087439,2014-09-19,"HD Student Dir Comp","Withdrawn Admin No Dec",Spring,2015,,"2014-06-26 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087439,2014-08-19,"HD Student Dir Comp","Defer No Decision Next Term",Fall,2014,,"2014-06-26 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001087441,2014-09-09,CounClinMntlHlth,"Withdraw No Decision",Spring,2015,,"2014-03-23 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087441,2014-09-09,CounClinMntlHlth,"Withdraw No Decision",Spring,2015,,"2014-03-23 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087443,2016-08-16,EDEquineExperiLearn,Confirmed,Fall,2016,,"2016-08-03 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Post Master's Certification",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087443,2013-12-11,EDEquineExperiLearn,Confirmed,Spring,2014,,"2013-11-13 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Post Bachelor's Certification",Graduate,Returning,,1900-01-00,"Post Baccalaureate",NULL
945000001087445,2016-03-28,"ED Early Child Sp Ed",Confirmed,Spring,2016,,"2016-02-11 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Senior,Returning,,1900-01-00,"Post Baccalaureate",NULL
945000001087445,2014-07-31,"EDEarly Childhood Ed",Confirmed,Fall,2014,,"2014-07-30 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Post Bachelor's Certification",Senior,Returning,,1900-01-00,"Post Baccalaureate",NULL
945000001087447,2014-04-30,"AL Student Dir Comp",Confirmed,Fall,2014,,"2013-11-17 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087449,2016-04-14,"EDEarly Childhood Ed","Withdrawn Admin No Dec",Summer,2016,,"2015-10-28 22:00:00","2017-04-20 11:39:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087449,2015-12-11,"EDEarly Childhood Ed","Defer No Decision Next Term",Spring,2016,,"2015-10-28 22:00:00","2017-04-20 11:38:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087453,2014-06-03,"CR Student Dir Comp","Withdrawn Administrative",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087455,2014-05-15,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2014-02-05 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087457,2014-04-14,"ED Elementary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-11 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087459,2014-10-31,CounClinMntlHlth,Withdrawn,Spring,2015,,"2014-08-05 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087459,2014-10-31,CounClinMntlHlth,Withdrawn,Spring,2015,,"2014-08-05 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087461,2014-07-24,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-06-08 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087463,2013-11-01,CPEquineMentalHealth,"Confirmed Withdrew",Spring,2014,,"2012-11-04 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,Continuing,,1900-01-00,Graduate,NULL
945000001087465,2016-11-15,"ED Secondary Ed",Confirmed,Spring,2017,,"2016-04-10 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087465,2016-08-24,"ED Secondary Ed","Confirmed Deferred",Fall,2016,,"2016-04-10 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Education",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087467,2016-07-08,CounClinMntlHlth,Confirmed,Fall,2016,,"2016-04-13 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087469,2016-01-04,CounClinMntlHlth,Confirmed,Spring,2016,,"2015-12-01 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087469,2015-06-29,"ED Sustainability Ed",Confirmed,Fall,2015,,"2015-06-02 22:00:00","2017-04-20 11:38:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087471,2014-04-01,"ES Student Dir Comp",Confirmed,Fall,2014,,"2013-11-24 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087473,2014-06-27,"ED Environmental Ed","Withdrawn Admin No Dec",Fall,2014,,"2014-03-07 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,Returning,,1900-01-00,Transfer,NULL
945000001087475,2014-04-29,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-01-26 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087477,2015-01-08,"ED Student Dir Comp",Confirmed,Spring,2015,,"2013-12-12 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087477,2014-05-30,"ED Student Dir Comp","Deferred Next Term",Fall,2014,,"2013-12-12 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087477,2014-01-06,"ED Student Dir Comp","Defer No Decision Next Term",Spring,2014,,"2013-12-12 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","BA Teacher Certification",Freshman,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087479,2014-04-09,"ES Student Dir Comp","Withdrawn Admin No Dec",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087481,2013-12-20,"CPExpres Art Therapy",Confirmed,Spring,2014,,"2013-11-13 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087483,2016-03-31,"ED Secondary Ed",Confirmed,Summer,2016,,"2016-02-21 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Master of Education",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087485,2014-05-23,"AE Student Dir Comp","Withdrawn Administrative",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087487,2015-06-08,CounSchool,Confirmed,Fall,2015,,"2015-02-17 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087489,2013-11-19,"AE Student Dir Comp",Confirmed,Spring,2014,,"2013-10-27 22:00:00","2017-04-20 11:34:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087491,2014-04-01,"AE Student Dir Comp","Withdrawn Admin No Dec",Fall,2014,,"2013-12-11 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087493,2016-02-18,"Humanities SDC",Withdrawn,Spring,2016,,"2015-09-07 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087495,2016-04-26,"ED Sustainability Ed",Confirmed,Fall,2016,,"2016-02-08 22:00:00","2017-04-20 11:40:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087497,2014-05-29,"AE Student Dir Comp",Withdrawn,Fall,2014,,"2014-03-30 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087499,2016-05-10,CounClinMntlHlth,Confirmed,Fall,2016,,"2016-01-19 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087501,2013-11-26,"CP Student Dir Comp","Confirmed Withdrew",Spring,2014,,"2012-07-08 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087503,2014-10-22,"ED Sustainability Ed",Withdrawn,Fall,2015,,"2014-02-19 22:00:00","2017-04-20 11:36:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087503,2014-06-12,"ED Sustainability Ed","Deferred Next Term",Fall,2014,,"2014-02-19 22:00:00","2017-04-20 11:35:00","PHD Limited Residency","Doctor of Philosophy",Doctoral,"New Student",,1900-01-00,Doctoral,NULL
945000001087505,2014-04-07,"ES Ecological Design",Denied,Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087507,2014-04-14,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2013-12-08 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087509,2016-05-31,"HD Student Dir Comp",Confirmed,Fall,2016,,"2016-05-30 22:00:00","2017-04-20 19:44:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087509,2015-09-29,CounClinMntlHlth,"Withdrawn Admin No Dec",Spring,2016,,"2015-04-07 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Accelerated,NULL
945000001087511,2015-01-13,"ES Student Dir Comp","Withdraw No Decision",Spring,2015,,"2014-06-23 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087511,2014-08-19,"ES Student Dir Comp","Defer No Decision Next Term",Fall,2014,,"2014-06-23 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,Transfer,NULL
945000001087513,2014-04-21,"HD Student Dir Comp",Withdrawn,Summer,2014,,"2014-07-17 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087515,2014-07-11,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-06-25 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087517,2014-01-21,"AE Student Dir Comp","Withdraw No Decision",Fall,2014,,"2013-12-22 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087519,2017-08-03,"Soc Justice Com Org",Confirmed,Fall,2017,,"2016-12-26 22:00:00","2017-06-14 14:13:00","Masters Social Justice Online","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087519,2017-06-09,"Soc Justice Com Org",Withdrawn,Fall,2017,,"2016-12-26 22:00:00","2017-04-20 11:41:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087521,2015-04-29,"ED Student Dir Comp","Confirmed Withdrew",Fall,2015,,"2014-02-20 22:00:00","2017-04-20 11:38:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087521,2014-06-12,"ED Student Dir Comp","Confirmed Deferred",Fall,2014,,"2014-02-20 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087523,2014-05-16,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-03-18 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087525,2014-01-17,"HD Student Dir Comp",Confirmed,Spring,2014,,"2013-12-03 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087527,2014-05-08,CounClinMntlHlth,Confirmed,Fall,2014,,"2014-01-28 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087529,2015-06-08,"ED Elementary Ed","Withdrawn Admin No Dec",Fall,2015,,"2015-02-28 22:00:00","2017-04-20 11:37:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087531,2014-05-06,"ES Student Dir Comp",Confirmed,Fall,2014,,"2014-01-28 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087535,2018-04-12,"Soc Justice Com Org",Confirmed,Fall,2018,,"2018-02-19 14:40:00","2017-11-06 12:33:00","Masters On Campus","Master of Arts",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087535,2014-04-04,"AE Outdoor Exper Ed",Confirmed,Fall,2014,,"2012-11-09 22:00:00","2017-04-20 11:36:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087537,2015-05-18,"ES Student Dir Comp",Confirmed,Fall,2015,,"2015-03-29 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087537,2014-11-06,Unknown,Confirmed,Spring,2015,,"2014-11-05 22:00:00","2017-04-20 11:37:00","On Campus Undergraduate",Unknown,Freshman,"New Student",,1900-01-00,Visiting,NULL
945000001087537,2014-01-03,"AE Student Dir Comp",Withdrawn,Fall,2014,,"2012-12-30 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087539,2013-09-10,"AE Student Dir Comp","Withdrawn Admin No Dec",Spring,2014,,"2013-01-21 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087541,2014-05-27,"Humanities SDC","Withdrawn Administrative",Summer,2014,,"2014-04-15 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,Transfer,NULL
945000001087543,2016-12-17,"ES Student Dir Comp",Confirmed,Spring,2017,,"2016-11-21 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087545,2014-04-03,Unknown,"Withdraw No Decision",Fall,2014,,"2014-04-01 22:00:00","2017-04-20 11:34:00",Unknown,Unknown,,"New Student",,1900-01-00,,NULL
945000001087547,2014-04-30,CounClinMntlHlth,Confirmed,Fall,2014,,"2013-12-29 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087549,2014-02-19,"HD Psychology","Withdraw No Decision",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087551,2014-04-14,"ED Secondary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087553,2016-04-26,"ES Student Dir Comp",Confirmed,Fall,2016,,"2016-04-25 22:00:00","2017-04-20 19:44:00","On Campus Undergraduate","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087555,2017-08-17,"ED Early Child Sp Ed",Confirmed,Spring,2018,,"2017-04-12 22:00:00","2017-08-17 10:53:00","Baccalaureate Limited Residency","BA Teacher Certification",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087555,2017-08-17,"ED Early Child Sp Ed","Deferred Next Term",Fall,2017,,"2017-04-12 22:00:00","2017-05-18 10:34:00","Baccalaureate Limited Residency","BA Teacher Certification",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087555,2017-05-18,"EDSpecEd Cross Cat","Defer No Decision Next Year",Summer,2017,,"2017-04-12 22:00:00","2017-04-20 11:42:00","Baccalaureate Limited Residency","BA Teacher Certification",,Returning,,1900-01-00,Readmit,NULL
945000001087557,2014-04-09,"AL Student Dir Comp","Withdrawn Admin No Dec",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087559,2017-06-12,"ES Student Dir Comp",Confirmed,Fall,2017,,"2017-01-21 22:00:00","2017-04-20 11:41:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,2017-02-20,Transfer,NULL
945000001087561,2014-04-08,"ED Elementary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087563,2014-04-14,"HD Psychology","Withdrawn Admin No Dec",Fall,2014,,"2013-11-11 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087565,2014-12-19,"ED Student Dir Comp",Confirmed,Spring,2015,,"2014-08-17 22:00:00","2017-04-20 11:36:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087565,2014-11-01,"ED Student Dir Comp","Confirmed Deferred",Fall,2014,,"2014-08-17 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","Bachelor of Arts",Freshman,Returning,,1900-01-00,Readmit,NULL
945000001087567,2014-04-14,CounClinMntlHlth,"Withdraw No Decision",Fall,2014,,"2014-02-18 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087569,2014-09-16,"EDEarly Childhood Ed","Withdrawn Admin No Dec",Spring,2015,,"2014-07-07 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087569,2014-09-09,"EDEarly Childhood Ed","Defer No Decision Next Term",Fall,2014,,"2014-07-07 22:00:00","2017-04-20 19:43:00","Baccalaureate Limited Residency","BA Teacher Certification",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087571,2018-05-30,"Soc Justice Com Org",Confirmed,Fall,2018,,"2018-05-16 15:53:00","2017-11-12 19:53:00","Masters On Campus","Master of Arts",Graduate,Continuing,,1900-01-00,Accelerated,NULL
945000001087571,2014-03-20,"ES Student Dir Comp",Confirmed,Fall,2014,,"2012-11-23 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087573,2015-06-02,"Humanities SDC","Withdrawn Admin No Dec",Fall,2015,,"2015-02-14 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087575,2017-11-08,"HD Student Dir Comp",Confirmed,Spring,2018,,"2017-10-06 13:00:00","2017-10-06 12:46:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,Returning,,1900-01-00,Readmit,NULL
945000001087577,2014-04-14,"ED Secondary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-22 22:00:00","2017-04-20 11:34:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087579,2017-07-11,"ES Student Dir Comp",Confirmed,Fall,2017,,"2017-03-29 22:00:00","2017-04-20 11:42:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,2017-05-01,"Hiatus Transfer",NULL
945000001087581,2014-04-09,"ED Secondary Ed","Withdrawn Admin No Dec",Fall,2014,,"2013-12-25 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","BA Teacher Certification",,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087583,2014-03-24,"ES Student Dir Comp",Withdrawn,Fall,2014,,"2013-02-27 22:00:00","2017-04-20 11:33:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087585,2015-05-06,CounClinMntlHlth,"Withdrawn Admin No Dec",Fall,2015,,"2014-12-08 22:00:00","2017-04-20 11:36:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087585,2015-01-06,CounClinMntlHlth,"Defer No Decision Next Term",Spring,2015,,"2014-12-08 22:00:00","2017-04-21 08:32:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087587,2014-01-15,"ES Student Dir Comp",Confirmed,Fall,2014,,"2012-12-26 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"Hiatus 1st Time Coll Student",NULL
945000001087589,2013-11-26,"CPSomatic Psychology","Confirmed Withdrew",Spring,2014,,"2012-10-11 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087591,2019-01-14,"ES Student Dir Comp","Defer No Decision Next Year",Spring,2019,,"2018-12-05 11:10:00","2019-01-14 12:31:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087591,2019-01-14,"ES Student Dir Comp","At Committee",Fall,2019,,"2018-12-05 11:10:00","2018-12-05 11:07:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Readmit,NULL
945000001087591,2016-07-12,CoCplFamThera,"Withdrawn Admin No Dec",Fall,2016,,"2016-01-04 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087593,2014-01-09,"HD Counseling Psych",Confirmed,Spring,2014,,"2013-11-17 22:00:00","2017-04-20 11:34:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087595,2014-06-19,"ED Student Dir Comp",Confirmed,Fall,2014,,"2014-05-07 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087597,2015-07-20,"Interdiscipl St SDC",Confirmed,Fall,2015,,"2015-04-09 22:00:00","2017-04-20 19:44:00","Baccalaureate Limited Residency","Bachelor of Arts",Senior,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087599,2014-01-09,HDEquineMentalHealth,"Confirmed Withdrew",Spring,2014,,"2013-10-14 22:00:00","2017-04-20 11:33:00","Baccalaureate On Campus","Bachelor of Arts",Freshman,"New Student",,1900-01-00,Transfer,NULL
945000001087601,2014-04-30,"AE Student Dir Comp",Confirmed,Fall,2014,,"2013-10-20 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",Freshman,"New Student",,1900-01-00,"1st Time College Student",NULL
945000001087603,2016-01-07,"Humanities SDC",Confirmed,Spring,2016,,"2016-01-03 22:00:00","2017-04-20 11:39:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087605,2014-05-02,CoCplFamThera,Confirmed,Fall,2014,,"2014-04-07 22:00:00","2017-04-20 11:35:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087607,2013-11-26,CounClinMntlHlth,Withdrawn,Fall,2014,,"2013-03-27 22:00:00","2017-04-20 11:33:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087609,2017-06-06,CounClinMntlHlth,"Withdrawn Admin No Dec",Fall,2016,,"2016-02-23 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087609,2016-02-24,CounClinMntlHlth,"Withdrawn Admin No Dec",Fall,2017,,"2016-02-23 22:00:00","2017-04-20 11:41:00","Masters Limited Residency","Master of Science",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087611,2015-06-02,"Social Justice Human",Confirmed,Fall,2015,,"2015-04-01 22:00:00","2017-04-20 11:39:00","Masters On Campus","Master of Arts",Graduate,"New Student",,1900-01-00,Graduate,NULL
945000001087613,2014-05-14,"ES Student Dir Comp",Confirmed,Summer,2014,,"2014-04-23 22:00:00","2017-04-20 11:35:00","Baccalaureate Limited Residency","Bachelor of Arts",Junior,"New Student",,1900-01-00,Transfer,NULL
945000001087615,2015-11-20,"ES Student Dir Comp",Confirmed,Spring,2016,,"2015-07-15 22:00:00","2017-04-20 11:40:00","Masters Limited Residency","Master of Arts",Graduate,Continuing,,1900-01-00,Graduate,NULL
945000001087615,2015-07-28,"ES Student Dir Comp",Denied,Fall,2015,,"2015-07-15 22:00:00","2017-04-20 11:37:00","Masters Limited Residency","Master of Arts",Graduate,Returning,,1900-01-00,Graduate,NULL
945000001087617,2017-05-09,"AE Student Dir Comp",Confirmed,Fall,2017,,"2017-03-21 22:00:00","2017-04-20 11:42:00","On Campus Undergraduate","Bachelor of Arts",Sophomore,"New Student",,1900-01-00,"Hiatus Transfer",NULL
945000001087619,2017-05-24,CounAddiction,"Withdrawn Admin No Dec",Fall,2016,,"2016-03-28 22:00:00","2017-04-20 19:44:00","Masters Limited Residency","Master of Science",Graduate,Returning,,1900-01-00,Accelerated,NULL
945000001087621,2014-08-22,"AL Student Dir Comp",Withdrawn,Fall,2014,,"2014-07-22 22:00:00","2017-04-20 11:35:00","On Campus Undergraduate","Bachelor of Arts",,"New Student",,1900-01-00,"Hiatus Transfer",NULL
